CustomerID,ActivityDate,ServiceUsed,UsageAmount,SessionDuration
CUST04385,2021-11-28,Website,7797.46,23.48
CUST09189,2021-05-21,Mobile App,9221.18,14.45
CUST05596,2021-02-18,Branch Visit,6238.83,2.6
CUST01698,2021-02-08,ATM,2091.84,17.86
CUST05045,2021-11-28,Website,8368.68,6.15
CUST04709,2021-02-04,Mobile App,2918.69,17.22
CUST02039,2021-06-17,Mobile App,7391.11,48.13
CUST08475,2021-01-12,Branch Visit,5158.64,31.5
CUST05813,2021-06-24,Website,5087.5,7.42
CUST08199,2021-08-30,ATM,3202.39,54.57
CUST00845,2021-07-15,ATM,6264.01,25.61
CUST02166,2021-10-29,Website,8451.4,8.69
CUST07932,2021-07-10,ATM,959.59,11.75
CUST01935,2021-03-19,Mobile App,248.16,12.5
CUST02871,2021-04-07,Mobile App,6370.69,5.14
CUST07012,2021-12-09,Branch Visit,6408.08,16.03
CUST03766,2021-09-21,Website,281.95,52.54
CUST02398,2021-08-23,Mobile App,5431.39,45.54
CUST02520,2021-01-21,Mobile App,4472.32,18.32
CUST00845,2021-05-24,Website,5944.76,39.18
CUST05783,2021-05-30,Mobile App,1232.93,2.12
CUST08076,2021-07-26,Mobile App,1503.16,2.77
CUST03772,2021-07-02,ATM,6553.54,56.58
CUST07112,2021-06-04,ATM,9723.36,31.97
CUST05794,2021-04-07,Mobile App,8987.51,11.68
CUST05855,2021-11-15,Branch Visit,5170.24,14.38
CUST01769,2021-01-31,Website,9724.36,50.01
CUST02498,2021-04-14,Branch Visit,6007.78,56.53
CUST03941,2021-11-06,Branch Visit,8097.36,28.42
CUST05687,2021-01-11,ATM,1185.83,24.0
CUST08297,2021-07-23,Website,3282.47,41.5
CUST08120,2021-10-01,Mobile App,3809.55,31.84
CUST03182,2021-12-11,Website,3405.83,32.86
CUST06018,2021-03-09,Website,9152.58,37.5
CUST04707,2021-09-13,ATM,2721.23,4.02
CUST01391,2021-12-14,Branch Visit,5001.04,37.1
CUST09962,2021-09-03,Mobile App,4879.39,22.33
CUST02422,2021-09-29,Mobile App,1140.5,42.73
CUST02210,2021-12-21,Branch Visit,3783.31,54.11
CUST07037,2021-08-01,Mobile App,9005.28,40.33
CUST07807,2021-02-06,Website,1270.74,5.53
CUST02325,2021-10-07,ATM,5565.67,53.06
CUST05224,2021-10-12,Website,7164.51,25.75
CUST01334,2021-01-19,Website,3424.42,47.48
CUST02175,2021-03-24,Website,391.24,20.14
CUST06416,2021-02-12,Branch Visit,9945.03,28.51
CUST05075,2021-01-15,Mobile App,8133.96,37.14
CUST03496,2021-08-04,Mobile App,5326.28,25.72
CUST06847,2021-09-10,Branch Visit,9132.58,3.79
CUST08051,2021-01-05,Branch Visit,264.27,58.04
CUST01240,2021-12-30,Branch Visit,2967.12,30.95
CUST00127,2021-08-30,Website,221.18,25.87
CUST08438,2021-12-14,Branch Visit,1011.98,59.35
CUST03712,2021-12-07,Branch Visit,4654.52,2.27
CUST06325,2021-12-30,Website,483.03,11.67
CUST03644,2021-11-06,ATM,279.25,14.11
CUST06158,2021-06-14,Mobile App,8889.17,20.57
CUST03761,2021-08-11,Website,1603.2,13.21
CUST01365,2021-06-04,Mobile App,4679.82,2.33
CUST00447,2021-05-28,ATM,7266.36,41.05
CUST01290,2021-06-19,Branch Visit,8877.91,12.96
CUST05487,2021-12-22,Website,7084.25,39.42
CUST01881,2021-03-12,Branch Visit,6280.74,6.65
CUST02918,2021-03-12,Mobile App,1917.82,30.22
CUST09262,2021-11-25,Website,2749.64,36.79
CUST06596,2021-03-12,Mobile App,869.02,1.63
CUST07041,2021-10-13,Branch Visit,3600.7,13.41
CUST02341,2021-12-02,Mobile App,3028.55,31.2
CUST04696,2021-11-09,Website,4894.44,16.74
CUST07168,2021-10-04,Mobile App,4770.68,9.98
CUST00461,2021-09-29,Website,3586.8,11.13
CUST02791,2021-10-30,Mobile App,2025.97,40.2
CUST04145,2021-10-29,ATM,8391.18,39.56
CUST01433,2021-07-13,ATM,6134.75,45.62
CUST04483,2021-08-22,Branch Visit,2507.74,50.92
CUST02641,2021-07-06,Branch Visit,7563.91,33.8
CUST05037,2021-11-04,ATM,8804.22,19.78
CUST07931,2021-07-16,Mobile App,1037.24,17.79
CUST02347,2021-05-02,Branch Visit,4407.43,38.12
CUST02099,2021-04-04,Mobile App,2513.45,3.95
CUST07406,2021-01-05,Mobile App,4662.89,50.04
CUST05246,2021-08-06,ATM,2730.48,52.38
CUST02626,2021-04-14,Branch Visit,7737.28,11.41
CUST02746,2021-02-26,ATM,6622.37,2.82
CUST04211,2021-06-17,Branch Visit,5326.27,34.59
CUST02872,2021-10-31,Mobile App,6092.73,3.07
CUST03708,2021-05-26,Mobile App,2990.2,41.71
CUST03094,2021-07-27,ATM,4597.76,58.82
CUST04542,2021-05-11,Website,5159.38,55.51
CUST02918,2021-12-30,Mobile App,8317.68,28.25
CUST04634,2021-09-23,Website,5301.15,50.21
CUST00861,2021-11-08,Mobile App,954.0,16.73
CUST00888,2021-07-26,Branch Visit,7370.72,13.71
CUST09577,2021-10-01,ATM,6140.3,27.93
CUST02775,2021-11-13,Website,1040.7,53.2
CUST05262,2021-06-26,Branch Visit,7202.96,42.13
CUST00465,2021-07-24,Mobile App,6826.85,43.19
CUST01932,2021-09-14,Branch Visit,441.57,14.01
CUST06630,2021-06-09,ATM,3418.24,38.6
CUST02253,2021-06-23,Website,6743.9,22.67
CUST04136,2021-02-22,Mobile App,2361.56,24.95
CUST07694,2021-08-11,ATM,8723.69,48.74
CUST07253,2021-09-11,Branch Visit,8181.6,11.03
CUST09955,2021-07-18,Mobile App,5425.44,41.65
CUST00037,2021-11-18,ATM,1249.69,31.27
CUST02569,2021-09-24,Mobile App,1325.78,12.46
CUST00955,2021-09-08,Branch Visit,667.23,14.65
CUST01459,2021-10-10,Website,7448.03,1.82
CUST09254,2021-10-01,Branch Visit,9249.15,23.19
CUST05418,2021-12-25,ATM,4558.25,16.63
CUST03690,2021-06-04,ATM,2735.29,9.71
CUST05227,2021-09-02,Mobile App,6737.36,26.56
CUST04566,2021-09-26,Branch Visit,4743.1,23.64
CUST04562,2021-01-15,Branch Visit,4823.38,55.82
CUST02480,2021-02-15,Branch Visit,6154.85,10.88
CUST03560,2021-09-24,Branch Visit,3957.93,4.49
CUST09555,2021-11-27,Branch Visit,7574.69,26.06
CUST02049,2021-02-17,Branch Visit,7540.11,30.13
CUST08796,2021-01-04,ATM,5198.39,12.04
CUST00792,2021-12-15,Website,9420.68,58.34
CUST09440,2021-07-11,ATM,7062.13,13.36
CUST02969,2021-03-21,Mobile App,1738.69,45.23
CUST03926,2021-08-24,Mobile App,6490.1,41.45
CUST02276,2021-11-22,Website,1265.27,59.85
CUST03499,2021-06-14,Website,5038.68,48.62
CUST05984,2021-11-28,Branch Visit,6603.07,43.41
CUST00154,2021-12-01,Mobile App,4181.22,10.81
CUST07983,2021-03-01,ATM,2229.33,3.23
CUST01369,2021-12-06,Website,6484.5,37.61
CUST01565,2021-12-13,ATM,9746.13,45.76
CUST04407,2021-10-19,Mobile App,4090.92,25.17
CUST06333,2021-12-30,Branch Visit,9643.91,45.45
CUST06218,2021-09-15,Branch Visit,931.44,17.47
CUST05883,2021-10-06,Website,1812.76,4.0
CUST07303,2021-01-05,Branch Visit,2885.75,26.53
CUST01780,2021-07-16,ATM,850.02,48.27
CUST00376,2021-09-19,Website,2267.84,59.02
CUST04642,2021-12-16,Website,6205.64,48.63
CUST07090,2021-10-22,Website,8548.23,14.3
CUST07447,2021-11-24,Mobile App,1704.13,4.95
CUST00472,2021-03-02,ATM,1310.52,26.98
CUST02116,2021-09-20,ATM,478.12,41.87
CUST05657,2021-04-15,Mobile App,6523.09,50.91
CUST08764,2021-08-27,Branch Visit,5049.11,41.3
CUST03779,2021-07-24,Website,6766.38,35.65
CUST00257,2021-01-25,Branch Visit,6043.16,19.85
CUST05553,2021-12-29,ATM,6778.33,34.68
CUST08539,2021-02-10,Mobile App,447.12,37.48
CUST02294,2021-11-08,Mobile App,5098.29,3.97
CUST00851,2021-03-02,Mobile App,1598.84,34.82
CUST06008,2021-09-09,Branch Visit,9273.12,27.6
CUST00231,2021-03-03,Branch Visit,3898.07,12.69
CUST06325,2021-10-30,Website,2741.5,23.6
CUST06015,2021-12-14,Website,7693.56,23.39
CUST02101,2021-05-28,ATM,4666.14,39.52
CUST02198,2021-03-15,ATM,1651.85,2.9
CUST00599,2021-10-26,Branch Visit,5124.2,7.55
CUST01699,2021-11-09,ATM,7885.4,8.68
CUST06201,2021-01-11,Branch Visit,5988.2,27.0
CUST01891,2021-04-11,Website,8878.03,35.02
CUST05266,2021-11-25,Mobile App,7852.21,42.16
CUST07271,2021-10-21,Branch Visit,8150.06,7.68
CUST08116,2021-05-11,ATM,2698.15,10.08
CUST08779,2021-09-07,Mobile App,2663.7,38.97
CUST07901,2021-09-26,Mobile App,3138.65,12.58
CUST02089,2021-11-19,Website,8585.91,47.3
CUST09185,2021-09-05,ATM,8576.04,4.58
CUST02500,2021-10-27,Branch Visit,3260.72,54.77
CUST06416,2021-02-20,ATM,4650.98,20.81
CUST05913,2021-04-07,Website,9069.15,43.18
CUST04895,2021-06-02,Mobile App,1442.02,38.98
CUST05802,2021-11-10,Website,4472.89,54.27
CUST00219,2021-06-10,Branch Visit,6704.62,17.58
CUST08620,2021-11-09,Website,9375.62,47.34
CUST06446,2021-04-26,ATM,7141.77,30.48
CUST05012,2021-12-27,Mobile App,9420.41,40.78
CUST01999,2021-01-27,Branch Visit,9384.1,4.6
CUST03598,2021-06-04,Website,8298.96,41.02
CUST04858,2021-01-22,ATM,9090.15,41.47
CUST04688,2021-02-10,Website,7729.82,18.95
CUST02894,2021-05-03,Website,9793.22,40.93
CUST01040,2021-01-25,Branch Visit,955.64,29.06
CUST08435,2021-05-22,ATM,3616.69,8.15
CUST09473,2021-07-22,Website,5556.72,20.3
CUST07058,2021-07-17,Mobile App,8090.01,12.37
CUST08868,2021-05-01,ATM,4884.71,2.58
CUST08313,2021-03-29,Mobile App,7107.88,56.07
CUST05647,2021-05-20,Mobile App,3104.86,20.2
CUST05757,2021-08-29,ATM,5380.44,27.05
CUST09688,2021-07-28,Mobile App,8518.14,50.14
CUST01256,2021-04-21,Branch Visit,2512.65,55.31
CUST05889,2021-07-01,Website,4182.21,55.97
CUST08827,2021-09-13,ATM,929.7,1.34
CUST07715,2021-04-13,ATM,4694.41,53.86
CUST05741,2021-02-11,Branch Visit,9163.45,50.05
CUST06999,2021-12-01,Website,1989.2,35.44
CUST08590,2021-10-26,Mobile App,3633.86,30.52
CUST05208,2021-08-25,Website,1648.65,27.5
CUST02128,2021-07-12,Website,7637.28,19.56
CUST02335,2021-02-28,ATM,2474.04,13.1
CUST04487,2021-08-03,Mobile App,4382.93,51.18
CUST04622,2021-11-18,ATM,446.72,27.72
CUST05117,2021-02-11,Branch Visit,2230.86,50.4
CUST05175,2021-03-01,Mobile App,4979.6,6.39
CUST00838,2021-09-26,Mobile App,4568.07,58.39
CUST05780,2021-09-23,Mobile App,960.68,17.17
CUST08158,2021-09-28,Mobile App,5487.0,3.54
CUST06469,2021-04-16,ATM,5862.98,1.82
CUST00062,2021-11-04,Website,8705.85,12.22
CUST08325,2021-04-22,Mobile App,3642.6,23.06
CUST04326,2021-04-29,Branch Visit,8219.54,6.55
CUST02623,2021-08-26,ATM,4932.57,1.11
CUST03844,2021-11-14,Website,8093.19,23.74
CUST06854,2021-07-26,ATM,1868.83,11.08
CUST02979,2021-07-18,Branch Visit,8822.73,30.49
CUST08700,2021-02-20,Website,9767.1,52.53
CUST09807,2021-05-06,ATM,3828.91,40.03
CUST02962,2021-03-04,Website,8192.07,1.66
CUST05042,2021-05-06,ATM,7255.25,42.0
CUST06867,2021-06-09,ATM,797.79,58.75
CUST09044,2021-12-25,Mobile App,7816.66,38.68
CUST03550,2021-10-08,Mobile App,6807.7,43.8
CUST05781,2021-04-23,Branch Visit,8754.29,54.94
CUST02561,2021-07-13,Mobile App,7475.21,4.46
CUST00361,2021-03-27,Mobile App,9450.76,47.85
CUST05297,2021-01-06,ATM,4373.77,1.4
CUST02991,2021-12-28,Website,2173.19,39.08
CUST04314,2021-12-30,Website,1873.91,58.19
CUST07635,2021-11-07,Mobile App,9275.44,32.19
CUST07553,2021-04-14,ATM,1847.79,23.42
CUST02922,2021-07-18,Mobile App,4174.86,58.75
CUST05950,2021-11-15,ATM,8686.14,53.27
CUST01590,2021-05-24,Branch Visit,4907.11,21.23
CUST01761,2021-03-13,Mobile App,9618.04,54.17
CUST03092,2021-05-19,Mobile App,1350.73,3.95
CUST05932,2021-07-23,Branch Visit,7591.21,10.77
CUST08798,2021-01-26,Website,9043.21,5.21
CUST06402,2021-05-27,Branch Visit,647.27,35.83
CUST08550,2021-01-25,ATM,2843.15,37.4
CUST09571,2021-10-14,ATM,1935.81,46.24
CUST07095,2021-11-30,Website,1339.31,42.27
CUST03983,2021-08-18,Website,4773.19,15.83
CUST09283,2021-09-10,Website,1373.27,24.43
CUST02268,2021-10-23,Mobile App,8380.49,45.4
CUST09885,2021-12-24,Branch Visit,1932.56,34.25
CUST02343,2021-11-29,Branch Visit,1342.85,6.89
CUST03444,2021-09-23,Website,1906.74,20.62
CUST01108,2021-07-04,Website,1875.35,11.2
CUST05776,2021-02-06,Website,9917.86,22.5
CUST09051,2021-06-07,Branch Visit,346.85,46.12
CUST07845,2021-11-09,Mobile App,3708.0,35.95
CUST00054,2021-07-30,ATM,7237.78,32.39
CUST08631,2021-08-05,Branch Visit,9218.21,35.9
CUST09254,2021-08-28,Branch Visit,5234.88,7.8
CUST02490,2021-08-02,Branch Visit,555.19,26.17
CUST05006,2021-12-31,ATM,9967.65,38.03
CUST06768,2021-03-10,Website,3788.39,21.45
CUST05359,2021-02-03,Website,4565.79,30.2
CUST02752,2021-10-12,Branch Visit,3147.89,54.05
CUST08084,2021-11-26,Mobile App,3709.51,7.23
CUST03595,2021-02-18,Mobile App,7823.96,10.39
CUST03553,2021-05-05,Branch Visit,8870.09,22.3
CUST02425,2021-12-05,Website,6062.01,57.82
CUST03025,2021-10-14,Branch Visit,3669.0,52.59
CUST08624,2021-09-04,Website,5033.82,58.91
CUST03185,2021-11-16,Mobile App,5081.39,56.08
CUST00121,2021-01-31,Branch Visit,8323.77,33.66
CUST01114,2021-01-10,Website,9440.93,39.55
CUST05150,2021-01-13,Website,6815.47,8.58
CUST08858,2021-08-23,Website,2441.4,37.98
CUST07720,2021-12-12,Mobile App,5130.67,42.07
CUST07793,2021-01-12,Branch Visit,6843.25,22.55
CUST06008,2021-11-15,Branch Visit,2112.84,46.96
CUST01774,2021-05-19,Mobile App,6323.06,36.99
CUST07722,2021-04-18,ATM,8738.45,56.67
CUST00372,2021-04-21,ATM,9077.27,45.88
CUST00058,2021-09-15,Mobile App,2342.12,44.49
CUST03338,2021-05-14,Website,7021.58,38.29
CUST08667,2021-09-14,Mobile App,4063.32,23.71
CUST08363,2021-10-17,Website,6890.87,10.24
CUST08989,2021-07-04,Website,5680.73,54.35
CUST03974,2021-11-11,Branch Visit,1777.69,10.92
CUST08968,2021-03-27,Branch Visit,1080.41,6.35
CUST05539,2021-11-15,ATM,8885.44,25.82
CUST07949,2021-12-10,ATM,7644.65,10.87
CUST01652,2021-12-24,Website,514.4,6.54
CUST07611,2021-02-03,Mobile App,430.04,53.57
CUST07614,2021-12-08,Branch Visit,1880.07,23.74
CUST07695,2021-12-10,Website,6290.53,15.58
CUST01454,2021-09-30,Website,9251.02,27.27
CUST02458,2021-06-27,Branch Visit,3904.0,4.68
CUST04221,2021-02-28,Mobile App,444.52,35.16
CUST06260,2021-05-05,Website,2711.77,34.5
CUST02323,2021-02-01,Branch Visit,9991.65,42.72
CUST02502,2021-08-07,Website,7137.53,19.83
CUST04177,2021-12-21,Mobile App,4237.98,1.09
CUST05501,2021-12-07,ATM,4882.16,19.89
CUST03246,2021-02-21,Branch Visit,3980.56,30.7
CUST04225,2021-03-24,Mobile App,4613.63,28.23
CUST05857,2021-03-03,Branch Visit,9338.19,33.69
CUST08718,2021-12-11,Branch Visit,2978.27,46.86
CUST00568,2021-05-08,Branch Visit,4539.77,35.45
CUST05470,2021-08-29,Website,7502.58,45.95
CUST02285,2021-09-13,Mobile App,2122.77,26.69
CUST02528,2021-01-16,Branch Visit,6762.5,21.21
CUST06778,2021-03-07,Mobile App,7510.53,10.66
CUST08343,2021-05-06,Website,5259.03,20.89
CUST01774,2021-07-15,ATM,5766.3,18.93
CUST09895,2021-10-04,Mobile App,9175.09,37.7
CUST06543,2021-11-19,ATM,828.65,59.92
CUST06456,2021-04-23,Mobile App,727.97,29.47
CUST01380,2021-02-01,Website,8819.02,53.75
CUST01036,2021-08-02,Mobile App,3881.96,59.17
CUST05647,2021-04-18,Website,3885.67,15.7
CUST02340,2021-04-22,ATM,557.42,45.19
CUST09182,2021-03-28,Mobile App,7228.94,5.4
CUST05516,2021-05-18,Branch Visit,4040.72,11.97
CUST01960,2021-11-27,Website,976.7,35.47
CUST00411,2021-10-14,Branch Visit,503.38,44.59
CUST08108,2021-11-06,Mobile App,3211.43,28.12
CUST01261,2021-12-13,Website,532.28,14.53
CUST06903,2021-01-29,Website,2447.99,52.88
CUST09077,2021-02-16,Branch Visit,5013.08,33.22
CUST00436,2021-12-29,ATM,7945.16,24.55
CUST09721,2021-03-07,Branch Visit,1307.49,28.12
CUST01500,2021-12-22,ATM,6710.61,9.72
CUST08313,2021-02-09,Website,8700.15,28.84
CUST00336,2021-07-17,Mobile App,8351.8,14.27
CUST02621,2021-03-30,Mobile App,8668.61,32.4
CUST02064,2021-10-01,ATM,8765.53,4.04
CUST01129,2021-08-01,Website,2011.76,51.39
CUST01379,2021-11-15,Mobile App,5850.93,31.35
CUST04609,2021-04-25,ATM,6819.21,39.9
CUST05661,2021-12-29,Website,3581.42,27.33
CUST02306,2021-05-14,ATM,5280.68,46.12
CUST09478,2021-04-18,Website,3973.85,26.68
CUST05430,2021-10-19,Branch Visit,2079.52,50.24
CUST09692,2021-05-10,Mobile App,4979.24,3.69
CUST09079,2021-02-11,Mobile App,256.56,43.82
CUST07674,2021-12-07,Website,1227.7,1.1
CUST03669,2021-12-03,Branch Visit,5427.78,8.94
CUST06567,2021-08-27,Mobile App,1096.49,47.09
CUST07503,2021-05-15,Mobile App,6389.62,19.79
CUST09827,2021-09-07,Mobile App,4528.95,53.85
CUST08258,2021-08-08,Mobile App,5446.18,4.92
CUST07664,2021-07-26,Branch Visit,5440.65,4.83
CUST03544,2021-09-08,Website,6729.31,11.58
CUST07800,2021-06-20,Mobile App,2890.55,3.31
CUST03514,2021-12-18,Mobile App,9050.18,18.59
CUST02160,2021-05-02,ATM,3834.29,3.46
CUST00155,2021-02-12,ATM,3701.01,52.23
CUST02217,2021-01-03,ATM,8968.65,57.64
CUST09845,2021-05-21,Mobile App,741.8,30.4
CUST09582,2021-08-22,Branch Visit,1627.33,9.94
CUST09776,2021-09-10,Mobile App,1370.67,20.55
CUST07040,2021-03-29,ATM,7831.54,31.52
CUST07713,2021-10-04,Branch Visit,8064.3,27.58
CUST03610,2021-03-02,ATM,9721.27,21.69
CUST03274,2021-04-30,Mobile App,7729.67,59.39
CUST00380,2021-07-28,ATM,5536.05,11.57
CUST05760,2021-09-13,Mobile App,6985.32,17.39
CUST05891,2021-03-09,Branch Visit,4562.16,2.47
CUST04644,2021-12-16,Website,8916.53,29.45
CUST04263,2021-12-03,ATM,8197.07,44.51
CUST07983,2021-10-25,Website,3929.86,53.6
CUST03071,2021-04-20,Branch Visit,3051.03,24.89
CUST01573,2021-07-31,Branch Visit,5365.12,1.48
CUST08141,2021-03-30,Mobile App,1101.35,54.8
CUST08473,2021-09-18,Branch Visit,3143.7,47.17
CUST05311,2021-01-18,Branch Visit,244.12,57.48
CUST07344,2021-05-10,ATM,9639.76,26.23
CUST01618,2021-12-18,ATM,7611.56,21.85
CUST04939,2021-11-16,ATM,2901.99,46.27
CUST00761,2021-01-07,Branch Visit,1383.85,59.27
CUST05228,2021-08-03,ATM,4680.33,42.72
CUST04013,2021-06-04,Mobile App,5354.86,6.12
CUST01836,2021-10-04,ATM,3762.45,18.48
CUST02062,2021-06-07,Branch Visit,7676.33,9.61
CUST09413,2021-07-04,Website,7664.54,1.67
CUST06304,2021-02-08,Mobile App,118.28,9.26
CUST05604,2021-10-01,Branch Visit,4263.03,52.19
CUST02090,2021-08-03,ATM,7394.25,30.36
CUST04297,2021-10-07,Branch Visit,665.75,16.78
CUST06292,2021-09-08,Branch Visit,864.0,4.62
CUST02859,2021-08-04,Mobile App,1658.33,14.89
CUST07118,2021-06-01,Branch Visit,4693.92,37.3
CUST03678,2021-07-26,ATM,8520.08,36.45
CUST03791,2021-07-10,Mobile App,3680.78,6.25
CUST09518,2021-05-31,Branch Visit,7664.33,38.98
CUST08677,2021-11-12,Branch Visit,7547.91,30.8
CUST08115,2021-10-02,Website,5653.32,21.76
CUST02752,2021-11-13,Mobile App,526.74,10.03
CUST07200,2021-07-27,Mobile App,1450.06,7.47
CUST05980,2021-08-18,Branch Visit,7550.33,2.35
CUST07691,2021-12-01,Branch Visit,7431.75,55.15
CUST06736,2021-07-21,Branch Visit,4076.94,2.91
CUST07990,2021-07-28,ATM,2223.99,55.15
CUST04144,2021-11-07,Website,6658.84,37.14
CUST08513,2021-09-10,ATM,5654.18,58.89
CUST09195,2021-07-13,Mobile App,4637.72,31.83
CUST03821,2021-02-11,ATM,3513.39,38.19
CUST03176,2021-01-12,Branch Visit,7985.91,41.44
CUST09124,2021-10-02,Website,7425.63,12.97
CUST03331,2021-12-22,Mobile App,4477.12,4.94
CUST06746,2021-12-10,Mobile App,815.3,24.1
CUST03075,2021-12-10,Branch Visit,8101.22,34.92
CUST05539,2021-10-31,Website,2773.0,40.48
CUST08373,2021-11-04,Website,9779.17,55.45
CUST08993,2021-04-11,Mobile App,4791.29,38.39
CUST08919,2021-07-12,Mobile App,7972.93,51.09
CUST02518,2021-07-09,ATM,1313.47,19.06
CUST01961,2021-02-23,ATM,2742.18,28.18
CUST08062,2021-05-15,Mobile App,9494.85,52.47
CUST06567,2021-04-12,ATM,2469.45,12.66
CUST09536,2021-11-03,Website,9041.97,18.27
CUST06335,2021-06-11,ATM,6393.68,16.99
CUST07534,2021-09-24,Website,8950.29,13.31
CUST07081,2021-07-28,Mobile App,5100.78,26.58
CUST09594,2021-10-23,ATM,6453.07,58.11
CUST06097,2021-08-24,ATM,8503.73,27.95
CUST03991,2021-04-17,Mobile App,1796.62,37.04
CUST03597,2021-06-07,Branch Visit,5927.63,3.49
CUST02998,2021-12-12,ATM,517.94,2.27
CUST09075,2021-06-24,Mobile App,4555.35,41.14
CUST03277,2021-03-16,Mobile App,9770.06,41.47
CUST01925,2021-04-04,Website,8196.85,35.0
CUST04617,2021-01-20,ATM,5116.33,52.17
CUST02833,2021-08-30,Website,3481.53,28.79
CUST04274,2021-11-27,Mobile App,7717.07,25.44
CUST09329,2021-10-01,Branch Visit,7964.48,10.84
CUST05193,2021-07-18,Website,5521.62,34.96
CUST04659,2021-06-25,Mobile App,9207.15,39.43
CUST01931,2021-06-12,Website,2614.02,51.08
CUST04730,2021-06-02,Mobile App,9748.02,38.54
CUST09969,2021-12-21,Mobile App,728.07,28.86
CUST05666,2021-12-01,Branch Visit,6960.91,58.05
CUST06066,2021-07-30,Mobile App,2869.47,7.5
CUST07013,2021-05-29,Website,8636.86,22.68
CUST07302,2021-11-27,ATM,4728.34,20.88
CUST01612,2021-11-25,Website,9941.9,6.43
CUST08832,2021-09-10,Mobile App,9267.41,28.32
CUST02169,2021-01-21,Website,9913.57,24.22
CUST02867,2021-05-22,ATM,4775.76,9.69
CUST02425,2021-11-27,Website,2896.16,26.05
CUST08153,2021-02-07,Branch Visit,3508.48,39.44
CUST07629,2021-06-24,Branch Visit,8076.82,43.12
CUST09118,2021-07-29,Branch Visit,5622.44,13.16
CUST08735,2021-03-21,Mobile App,6888.58,44.36
CUST07275,2021-08-11,Website,5033.86,10.26
CUST02326,2021-07-20,Branch Visit,4483.67,51.74
CUST08270,2021-10-04,Website,5487.63,21.39
CUST00527,2021-07-30,ATM,7628.05,28.14
CUST09674,2021-01-11,Website,6797.51,53.15
CUST00344,2021-03-17,Website,6197.16,6.93
CUST09466,2021-05-01,ATM,8042.2,51.23
CUST03350,2021-01-17,Website,3515.84,24.57
CUST07105,2021-08-11,ATM,9968.05,18.23
CUST09021,2021-02-07,Mobile App,8716.75,53.44
CUST07518,2021-08-15,Mobile App,4891.89,48.46
CUST09695,2021-02-05,Mobile App,6256.94,52.12
CUST06083,2021-01-17,Branch Visit,5655.61,24.79
CUST03193,2021-12-29,ATM,9043.28,32.7
CUST04742,2021-07-17,Website,1720.92,29.58
CUST01912,2021-03-15,ATM,2166.12,41.23
CUST09652,2021-10-06,Branch Visit,1405.25,42.67
CUST02055,2021-07-26,ATM,3880.37,8.51
CUST04987,2021-01-06,ATM,6689.77,22.55
CUST06828,2021-12-03,Branch Visit,4077.96,42.32
CUST06370,2021-01-22,Website,6882.08,26.66
CUST04125,2021-08-11,Website,2219.78,27.36
CUST07542,2021-12-30,Branch Visit,4136.32,52.83
CUST00959,2021-07-24,Branch Visit,7460.44,10.57
CUST00697,2021-12-18,Branch Visit,696.89,36.01
CUST03549,2021-10-26,Branch Visit,2631.37,48.69
CUST08121,2021-01-19,Branch Visit,1456.8,50.28
CUST01821,2021-03-26,Branch Visit,2464.07,42.43
CUST06811,2021-02-20,Mobile App,7343.76,30.2
CUST08157,2021-02-19,Website,3509.85,16.45
CUST04767,2021-08-25,ATM,8639.13,11.96
CUST09274,2021-12-17,Branch Visit,7883.58,1.25
CUST08504,2021-03-20,Mobile App,9992.97,52.24
CUST08422,2021-07-01,Mobile App,4881.25,34.56
CUST09707,2021-02-26,Branch Visit,1478.64,9.3
CUST03864,2021-09-21,Mobile App,446.89,33.06
CUST01716,2021-07-08,Mobile App,2304.58,20.02
CUST00331,2021-10-09,Mobile App,2294.58,40.44
CUST05354,2021-08-18,Website,5803.87,30.94
CUST07337,2021-03-25,ATM,4144.78,17.4
CUST05019,2021-11-02,Mobile App,7250.07,55.55
CUST08678,2021-10-07,Branch Visit,9888.65,4.32
