CustomerID,BillDate,Amount,PaymentStatus,PaymentMethod,PaymentDate
CUST02876,2021-08-12,19366.1,Paid,Wallet,2021-08-14
CUST07474,2021-11-28,16602.38,Paid,Wallet,2021-12-03
CUST08405,2021-10-26,16111.65,Paid,Net Banking,2021-10-31
CUST08229,2021-06-28,5879.6,Late,UPI,2021-07-11
CUST02731,2021-09-17,5570.4,Late,Wallet,2021-10-04
CUST05579,2021-07-05,5768.55,Paid,Card,2021-07-06
CUST05458,2021-03-16,18784.48,Paid,Wallet,2021-03-19
CUST03239,2021-07-04,19250.52,Paid,UPI,2021-07-08
CUST09803,2021-11-25,10023.96,Paid,UPI,2021-11-27
CUST05357,2021-08-09,2895.22,Paid,Net Banking,2021-08-09
CUST03912,2021-04-24,13781.67,Paid,Net Banking,2021-04-29
CUST04741,2021-10-26,7194.99,Paid,UPI,2021-10-30
CUST08773,2021-03-14,11166.7,Paid,UPI,2021-03-19
CUST02320,2021-09-19,4329.04,Paid,Wallet,2021-09-20
CUST06709,2021-12-24,11648.23,Paid,Wallet,2021-12-29
CUST01017,2021-01-10,801.02,Paid,UPI,2021-01-10
CUST00352,2021-09-30,12425.43,Late,Card,2021-10-11
CUST09538,2021-09-29,1237.73,Paid,UPI,2021-09-29
CUST04635,2021-01-08,12926.29,Missed,UPI,
CUST09239,2021-08-04,8029.64,Paid,Net Banking,2021-08-09
CUST01582,2021-10-18,14451.02,Late,Card,2021-10-24
CUST06368,2021-12-13,13369.45,Paid,Net Banking,2021-12-18
CUST03172,2021-12-26,10888.1,Late,Net Banking,2022-01-08
CUST01263,2021-07-06,18422.32,Paid,Wallet,2021-07-11
CUST07367,2021-11-18,2328.59,Missed,UPI,
CUST01192,2021-11-16,18429.34,Late,Wallet,2021-11-30
CUST08220,2021-11-03,18836.45,Late,Card,2021-11-21
CUST03076,2021-01-15,14700.42,Paid,Wallet,2021-01-15
CUST02664,2021-10-03,9094.2,Paid,UPI,2021-10-03
CUST02823,2021-02-14,8295.84,Paid,Net Banking,2021-02-15
CUST02777,2021-07-26,6952.76,Paid,Wallet,2021-07-27
CUST08154,2021-09-15,2890.58,Paid,Wallet,2021-09-15
CUST01872,2021-10-07,3646.94,Late,Net Banking,2021-10-16
CUST04706,2021-03-09,9857.92,Paid,Card,2021-03-13
CUST05112,2021-11-18,5689.15,Late,Card,2021-12-08
CUST03612,2021-03-12,4529.81,Late,Card,2021-03-23
CUST09684,2021-09-09,14123.29,Paid,Card,2021-09-12
CUST02491,2021-01-01,16947.48,Paid,Card,2021-01-03
CUST05851,2021-10-14,13144.72,Paid,Net Banking,2021-10-18
CUST01344,2021-06-04,2823.54,Paid,Card,2021-06-08
CUST03097,2021-09-14,12365.63,Paid,UPI,2021-09-15
CUST00162,2021-10-02,13372.61,Late,Wallet,2021-10-12
CUST01264,2021-06-05,7410.28,Paid,Card,2021-06-06
CUST07712,2021-09-20,8691.79,Paid,Wallet,2021-09-21
CUST07849,2021-07-30,18040.43,Late,Wallet,2021-08-18
CUST00417,2021-10-08,3673.75,Paid,Wallet,2021-10-10
CUST04269,2021-08-24,17773.89,Paid,Wallet,2021-08-24
CUST08473,2021-03-20,12495.04,Paid,Net Banking,2021-03-22
CUST03372,2021-06-07,7428.37,Paid,Wallet,2021-06-08
CUST09889,2021-05-13,17068.7,Paid,UPI,2021-05-18
CUST01189,2021-07-13,6163.29,Paid,Wallet,2021-07-13
CUST02099,2021-02-17,14930.63,Paid,Net Banking,2021-02-18
CUST03558,2021-07-14,846.57,Late,UPI,2021-08-02
CUST01580,2021-06-30,1829.61,Late,UPI,2021-07-11
CUST08510,2021-12-24,778.45,Paid,UPI,2021-12-27
CUST09122,2021-01-18,4607.32,Missed,Card,
CUST06343,2021-05-03,1647.26,Paid,Wallet,2021-05-04
CUST09583,2021-05-20,15377.35,Paid,Net Banking,2021-05-25
CUST09228,2021-09-18,14931.45,Paid,Card,2021-09-21
CUST00805,2021-05-23,18493.51,Paid,Card,2021-05-28
CUST05563,2021-06-23,6207.31,Paid,Wallet,2021-06-24
CUST00551,2021-08-16,7137.09,Paid,Wallet,2021-08-19
CUST06362,2021-04-22,5171.35,Paid,Card,2021-04-26
CUST00449,2021-06-07,10210.52,Paid,Wallet,2021-06-12
CUST02365,2021-02-06,1002.11,Paid,Wallet,2021-02-09
CUST08473,2021-10-03,11830.66,Paid,Net Banking,2021-10-05
CUST07690,2021-11-12,18229.91,Paid,Card,2021-11-15
CUST07081,2021-08-22,1381.52,Paid,Wallet,2021-08-23
CUST09221,2021-02-11,2481.31,Paid,Net Banking,2021-02-14
CUST06044,2021-01-25,16178.03,Paid,UPI,2021-01-25
CUST06486,2021-05-14,4115.21,Paid,UPI,2021-05-16
CUST04489,2021-07-14,9556.37,Missed,Wallet,
CUST03805,2021-03-09,19592.95,Paid,Card,2021-03-13
CUST05961,2021-12-15,13300.79,Paid,UPI,2021-12-17
CUST04106,2021-04-21,6840.43,Paid,Card,2021-04-24
CUST05115,2021-02-11,4062.74,Paid,Card,2021-02-14
CUST03406,2021-12-11,631.75,Paid,Wallet,2021-12-14
CUST05157,2021-10-29,19187.32,Paid,Wallet,2021-10-31
CUST02817,2021-03-23,7986.56,Paid,Wallet,2021-03-25
CUST06200,2021-06-15,4066.53,Late,Net Banking,2021-07-01
CUST05934,2021-05-24,19191.14,Paid,Card,2021-05-25
CUST08766,2021-10-25,11708.87,Paid,Net Banking,2021-10-30
CUST07057,2021-09-01,6282.65,Late,Card,2021-09-20
CUST01763,2021-11-07,17909.99,Paid,Card,2021-11-08
CUST06614,2021-06-16,2783.18,Paid,Net Banking,2021-06-20
CUST00104,2021-08-03,13880.79,Late,Net Banking,2021-08-23
CUST04564,2021-06-22,19291.32,Paid,UPI,2021-06-27
CUST08919,2021-04-02,7884.53,Paid,UPI,2021-04-04
CUST01025,2021-03-20,10255.34,Late,Net Banking,2021-04-01
CUST03805,2021-02-17,13217.43,Paid,Net Banking,2021-02-22
CUST06706,2021-11-16,4380.59,Paid,UPI,2021-11-18
CUST01435,2021-08-28,1887.89,Late,Net Banking,2021-09-09
CUST04699,2021-12-31,15403.7,Late,Net Banking,2022-01-06
CUST04253,2021-03-31,3970.66,Paid,Wallet,2021-04-02
CUST02697,2021-06-10,15516.77,Paid,Wallet,2021-06-11
CUST08410,2021-04-23,7873.67,Paid,Net Banking,2021-04-25
CUST03501,2021-11-14,7518.96,Paid,Wallet,2021-11-14
CUST08080,2021-10-14,12649.76,Missed,Wallet,
CUST02645,2021-02-22,14243.01,Paid,Card,2021-02-22
CUST00430,2021-01-11,17857.46,Paid,Net Banking,2021-01-16
CUST05428,2021-12-09,15565.71,Paid,UPI,2021-12-12
CUST04573,2021-05-20,19093.6,Late,Net Banking,2021-05-27
CUST03611,2021-07-16,3379.59,Paid,Net Banking,2021-07-17
CUST06542,2021-06-17,2051.44,Paid,Wallet,2021-06-20
CUST03531,2021-01-08,17656.28,Paid,UPI,2021-01-09
CUST09711,2021-07-18,4410.53,Paid,Wallet,2021-07-18
CUST01578,2021-10-30,15517.61,Paid,Card,2021-10-31
CUST00159,2021-12-14,16402.89,Paid,Card,2021-12-19
CUST08209,2021-10-18,10020.33,Late,Card,2021-11-04
CUST02386,2021-08-16,18446.98,Missed,UPI,
CUST03655,2021-02-20,2873.24,Late,UPI,2021-02-28
CUST02764,2021-02-21,19110.67,Late,Wallet,2021-03-06
CUST04879,2021-06-18,9795.77,Paid,Card,2021-06-20
CUST09534,2021-10-09,18415.8,Paid,UPI,2021-10-10
CUST00268,2021-04-08,9047.98,Paid,Card,2021-04-09
CUST05538,2021-04-22,3719.92,Paid,Card,2021-04-23
CUST00200,2021-11-18,16884.36,Paid,Net Banking,2021-11-21
CUST02173,2021-02-06,13949.37,Missed,Wallet,
CUST02093,2021-07-01,3747.45,Paid,Net Banking,2021-07-05
CUST04788,2021-01-22,798.09,Paid,Net Banking,2021-01-27
CUST06028,2021-05-07,12799.88,Late,Card,2021-05-20
CUST05784,2021-11-29,5259.92,Paid,Net Banking,2021-12-02
CUST00632,2021-02-27,14697.42,Paid,Card,2021-02-28
CUST03453,2021-01-31,19131.41,Late,Wallet,2021-02-07
CUST01522,2021-02-03,13850.94,Paid,UPI,2021-02-06
CUST03349,2021-07-10,18980.92,Paid,Card,2021-07-13
CUST05006,2021-09-25,14027.35,Paid,UPI,2021-09-27
CUST02419,2021-08-11,5822.71,Paid,Wallet,2021-08-15
CUST07292,2021-04-26,16089.57,Paid,UPI,2021-04-27
CUST06297,2021-02-19,15917.8,Paid,Net Banking,2021-02-24
CUST03558,2021-11-06,18949.84,Paid,Net Banking,2021-11-08
CUST09005,2021-01-18,9356.98,Paid,Card,2021-01-21
CUST00968,2021-05-08,8219.32,Late,UPI,2021-05-21
CUST08200,2021-06-10,7452.27,Missed,Net Banking,
CUST02908,2021-08-26,11393.62,Paid,Card,2021-08-28
CUST09165,2021-07-06,19780.54,Paid,Wallet,2021-07-11
CUST04348,2021-09-04,8159.47,Paid,Net Banking,2021-09-04
CUST08825,2021-12-09,17255.07,Paid,UPI,2021-12-12
CUST04957,2021-12-08,8036.25,Paid,Net Banking,2021-12-09
CUST01923,2021-03-14,16228.34,Paid,Wallet,2021-03-19
CUST01269,2021-05-05,14758.8,Paid,UPI,2021-05-10
CUST00758,2021-06-01,13227.78,Late,Card,2021-06-15
CUST06757,2021-03-07,10593.77,Late,Net Banking,2021-03-17
CUST01801,2021-09-08,10553.36,Paid,Card,2021-09-13
CUST06557,2021-10-30,17846.21,Paid,Wallet,2021-10-31
CUST03545,2021-02-04,10789.68,Missed,Wallet,
CUST09470,2021-04-30,17299.85,Paid,Net Banking,2021-05-02
CUST06626,2021-06-22,15176.52,Missed,Net Banking,
CUST06058,2021-01-07,1808.02,Paid,UPI,2021-01-12
CUST01428,2021-04-23,1142.09,Paid,Net Banking,2021-04-23
CUST03867,2021-07-22,15294.47,Missed,Card,
CUST01930,2021-10-26,9303.32,Paid,Net Banking,2021-10-26
CUST04888,2021-11-12,5103.45,Paid,UPI,2021-11-13
CUST08042,2021-05-27,8077.8,Missed,Wallet,
CUST07061,2021-07-29,11470.95,Paid,Wallet,2021-08-01
CUST02259,2021-03-17,7790.05,Paid,Net Banking,2021-03-22
CUST01546,2021-07-09,10242.74,Missed,UPI,
CUST04903,2021-11-13,15176.92,Late,Net Banking,2021-11-20
CUST03726,2021-05-20,6870.9,Late,Net Banking,2021-05-30
CUST09578,2021-11-12,17813.18,Paid,UPI,2021-11-12
CUST06824,2021-08-28,18505.69,Late,Card,2021-09-05
CUST03485,2021-11-12,12564.66,Paid,Net Banking,2021-11-13
CUST01138,2021-11-22,2472.63,Missed,Card,
CUST07375,2021-04-01,10058.29,Paid,UPI,2021-04-04
CUST02599,2021-07-14,17042.23,Late,UPI,2021-07-21
CUST00764,2021-06-14,18391.2,Late,Card,2021-07-04
CUST01446,2021-09-22,18628.23,Late,Card,2021-10-02
CUST09370,2021-01-09,7125.76,Paid,Card,2021-01-10
CUST00905,2021-09-09,10711.01,Paid,Net Banking,2021-09-09
CUST05745,2021-02-25,3689.44,Late,Card,2021-03-10
CUST05829,2021-03-08,14688.72,Late,Net Banking,2021-03-15
CUST05905,2021-04-12,17267.35,Paid,Net Banking,2021-04-12
CUST04106,2021-07-16,6640.25,Paid,Wallet,2021-07-17
CUST03260,2021-11-15,15495.66,Paid,UPI,2021-11-17
CUST07659,2021-02-08,14442.46,Paid,Card,2021-02-11
CUST01713,2021-12-21,18962.48,Paid,Card,2021-12-21
CUST05740,2021-12-16,3758.14,Missed,Card,
CUST00379,2021-07-16,2649.3,Late,Card,2021-08-04
CUST07059,2021-07-03,2224.47,Paid,Net Banking,2021-07-03
CUST09083,2021-04-04,8539.18,Paid,UPI,2021-04-04
CUST06546,2021-10-12,17242.58,Paid,UPI,2021-10-13
CUST00206,2021-06-17,14139.8,Paid,UPI,2021-06-20
CUST00059,2021-01-25,12588.42,Late,UPI,2021-02-07
CUST02638,2021-05-18,12158.48,Late,Net Banking,2021-06-01
CUST07465,2021-05-30,10914.29,Late,UPI,2021-06-15
CUST08595,2021-02-13,18413.75,Paid,Card,2021-02-13
CUST09115,2021-12-06,17305.88,Paid,Card,2021-12-08
CUST04233,2021-02-09,6593.17,Late,Net Banking,2021-02-25
CUST00122,2021-08-15,19095.0,Paid,Net Banking,2021-08-19
CUST03590,2021-07-03,16662.83,Missed,UPI,
CUST08079,2021-08-25,11591.34,Late,Net Banking,2021-09-06
CUST07697,2021-12-06,10962.11,Paid,UPI,2021-12-11
CUST06832,2021-08-15,11979.38,Late,UPI,2021-08-24
CUST03635,2021-03-13,10915.12,Paid,Net Banking,2021-03-18
CUST09042,2021-06-22,3878.47,Paid,Card,2021-06-22
CUST03080,2021-10-30,2547.38,Paid,UPI,2021-10-31
CUST00204,2021-11-17,12772.45,Paid,UPI,2021-11-21
CUST07324,2021-01-17,19651.31,Missed,Card,
CUST07970,2021-05-30,3767.17,Late,Wallet,2021-06-08
CUST07878,2021-08-07,9674.9,Paid,Net Banking,2021-08-07
CUST02192,2021-04-06,15871.12,Paid,UPI,2021-04-10
CUST07533,2021-03-27,760.01,Paid,Wallet,2021-03-30
CUST03966,2021-01-26,17913.01,Paid,Net Banking,2021-01-30
CUST05194,2021-03-14,19183.5,Paid,Net Banking,2021-03-17
CUST08151,2021-08-28,4720.48,Late,Net Banking,2021-09-10
CUST05154,2021-07-22,7276.79,Paid,Net Banking,2021-07-24
CUST08940,2021-10-27,910.34,Late,Net Banking,2021-11-16
CUST06458,2021-12-21,8916.46,Late,Net Banking,2022-01-06
CUST04315,2021-04-25,15576.28,Paid,Card,2021-04-26
CUST06181,2021-02-15,7800.91,Missed,Net Banking,
CUST04649,2021-08-19,8168.33,Paid,Card,2021-08-20
CUST08737,2021-10-30,15858.65,Late,Card,2021-11-08
CUST01275,2021-04-18,14218.59,Late,Wallet,2021-04-26
CUST01979,2021-04-17,10250.77,Paid,UPI,2021-04-17
CUST04389,2021-04-04,17883.2,Paid,Wallet,2021-04-05
CUST09419,2021-11-05,10422.44,Paid,Card,2021-11-10
CUST07075,2021-06-02,1684.35,Paid,Wallet,2021-06-06
CUST03083,2021-07-22,16927.99,Paid,Net Banking,2021-07-27
CUST05099,2021-04-27,4443.06,Paid,Card,2021-04-29
CUST06094,2021-09-21,2302.83,Paid,Net Banking,2021-09-21
CUST00872,2021-05-03,8000.93,Late,Wallet,2021-05-13
CUST07322,2021-01-07,4626.99,Missed,Card,
CUST02537,2021-01-23,4703.29,Paid,Wallet,2021-01-27
CUST04177,2021-11-24,7907.19,Paid,Card,2021-11-29
CUST04770,2021-09-28,17332.96,Late,Card,2021-10-12
CUST08961,2021-01-03,16834.9,Paid,Card,2021-01-06
CUST05146,2021-01-11,8147.59,Paid,Wallet,2021-01-16
CUST02535,2021-04-24,8521.03,Paid,Net Banking,2021-04-26
CUST01585,2021-05-25,11653.54,Late,UPI,2021-06-13
CUST07245,2021-11-21,10083.1,Paid,UPI,2021-11-25
CUST03948,2021-03-29,10916.96,Paid,UPI,2021-03-29
CUST03617,2021-12-13,10708.61,Paid,Wallet,2021-12-18
CUST03043,2021-08-25,3585.13,Paid,Card,2021-08-26
CUST05422,2021-01-02,1716.39,Paid,Card,2021-01-07
CUST00461,2021-04-09,4695.52,Paid,Net Banking,2021-04-13
CUST08637,2021-04-27,16352.81,Late,Wallet,2021-05-09
CUST07574,2021-04-04,15580.37,Missed,Net Banking,
CUST09523,2021-12-17,3049.85,Paid,Net Banking,2021-12-21
CUST00856,2021-05-28,2854.76,Missed,UPI,
CUST03842,2021-12-25,18137.45,Paid,UPI,2021-12-30
CUST09726,2021-05-10,3258.68,Paid,UPI,2021-05-13
CUST00934,2021-12-20,16127.87,Late,Net Banking,2021-12-28
CUST02977,2021-10-22,14370.03,Missed,UPI,
CUST08790,2021-02-21,9776.72,Paid,Wallet,2021-02-21
CUST05508,2021-10-05,15425.85,Late,Card,2021-10-21
CUST09818,2021-08-08,5242.42,Paid,Wallet,2021-08-11
CUST07195,2021-08-02,14617.73,Paid,UPI,2021-08-05
CUST00270,2021-08-28,4498.77,Late,Wallet,2021-09-11
CUST07339,2021-11-13,4342.72,Paid,Card,2021-11-17
CUST03903,2021-09-18,4420.47,Paid,Card,2021-09-21
CUST09149,2021-12-25,17062.5,Paid,Wallet,2021-12-28
CUST06777,2021-12-21,12795.92,Paid,Card,2021-12-26
CUST08041,2021-04-06,2491.64,Paid,Card,2021-04-11
CUST08773,2021-03-05,15533.81,Paid,UPI,2021-03-08
CUST07250,2021-10-14,7170.14,Late,UPI,2021-10-30
CUST05810,2021-10-27,10983.1,Paid,UPI,2021-10-28
CUST01180,2021-12-23,17429.96,Paid,Net Banking,2021-12-27
CUST08548,2021-08-02,2390.91,Paid,UPI,2021-08-07
CUST08150,2021-03-05,7604.48,Paid,Card,2021-03-10
CUST06248,2021-01-21,14128.7,Late,Net Banking,2021-02-04
CUST05785,2021-11-04,3315.9,Late,UPI,2021-11-12
CUST03154,2021-10-28,6995.06,Paid,Card,2021-11-01
CUST00133,2021-08-28,14782.33,Missed,Net Banking,
CUST02017,2021-11-02,17791.97,Late,Net Banking,2021-11-08
CUST00212,2021-10-31,5008.54,Paid,Wallet,2021-11-04
CUST03902,2021-09-18,16734.56,Paid,UPI,2021-09-23
CUST06787,2021-08-13,12046.96,Late,Card,2021-08-30
CUST02463,2021-12-05,11784.64,Paid,Card,2021-12-10
CUST09943,2021-05-09,6867.93,Paid,Card,2021-05-10
CUST01332,2021-12-30,14242.49,Paid,Net Banking,2022-01-01
CUST01808,2021-05-18,14316.35,Paid,UPI,2021-05-22
CUST09373,2021-07-16,18782.34,Missed,Card,
CUST06379,2021-01-11,3116.19,Missed,UPI,
CUST01061,2021-08-02,19920.52,Missed,UPI,
CUST07532,2021-07-11,4421.23,Paid,Card,2021-07-11
CUST02389,2021-04-23,16309.17,Paid,Card,2021-04-25
CUST08896,2021-02-01,16217.16,Paid,Net Banking,2021-02-03
CUST00638,2021-01-20,16796.8,Paid,Card,2021-01-23
CUST09254,2021-12-06,17084.34,Missed,Wallet,
CUST03419,2021-08-21,10431.42,Missed,UPI,
CUST07632,2021-04-18,3116.7,Late,UPI,2021-05-03
CUST03800,2021-02-25,2718.25,Paid,Wallet,2021-03-02
CUST04986,2021-01-13,6059.86,Missed,Card,
CUST09464,2021-11-09,9961.01,Paid,Net Banking,2021-11-09
CUST01648,2021-10-29,2582.93,Paid,Wallet,2021-10-30
CUST07936,2021-08-23,3880.18,Paid,Card,2021-08-28
CUST09017,2021-04-25,14556.84,Late,Net Banking,2021-05-01
CUST03264,2021-12-10,16737.54,Paid,Net Banking,2021-12-10
CUST02953,2021-09-25,14064.15,Paid,Wallet,2021-09-27
CUST03784,2021-07-16,5516.13,Paid,UPI,2021-07-17
CUST06103,2021-05-08,12213.99,Paid,Net Banking,2021-05-13
CUST08669,2021-03-01,19058.37,Paid,UPI,2021-03-02
CUST01146,2021-02-23,7697.37,Paid,Card,2021-02-26
CUST00743,2021-03-10,15083.23,Missed,Card,
CUST03205,2021-08-18,17845.92,Paid,Wallet,2021-08-20
CUST07142,2021-11-21,8186.78,Paid,Wallet,2021-11-21
CUST02827,2021-09-17,13493.95,Paid,Card,2021-09-20
CUST09755,2021-05-02,4451.55,Paid,Wallet,2021-05-02
CUST05414,2021-11-19,18028.53,Paid,Card,2021-11-20
CUST05207,2021-09-10,12943.76,Paid,UPI,2021-09-12
CUST01332,2021-05-16,15276.94,Paid,Net Banking,2021-05-16
CUST08454,2021-04-05,12812.76,Paid,UPI,2021-04-08
CUST00688,2021-05-17,4373.5,Late,Card,2021-05-31
CUST02837,2021-08-09,1800.92,Paid,UPI,2021-08-10
CUST04766,2021-01-09,1311.58,Paid,Net Banking,2021-01-11
CUST04363,2021-06-20,5767.33,Paid,Card,2021-06-25
CUST05484,2021-01-28,17660.39,Paid,Net Banking,2021-01-29
CUST09267,2021-01-31,19710.99,Paid,UPI,2021-02-01
CUST02695,2021-11-29,17791.1,Paid,Card,2021-11-29
CUST03959,2021-08-30,18185.85,Paid,Wallet,2021-08-30
CUST04993,2021-10-20,6403.01,Paid,Card,2021-10-21
CUST05248,2021-06-14,9456.78,Paid,Net Banking,2021-06-16
CUST06667,2021-09-05,3233.37,Paid,Card,2021-09-09
CUST00888,2021-10-09,4706.46,Paid,Wallet,2021-10-12
CUST00723,2021-05-18,1880.3,Paid,UPI,2021-05-18
CUST03157,2021-10-10,3961.54,Missed,UPI,
CUST00528,2021-06-14,8096.2,Paid,Card,2021-06-17
CUST05268,2021-05-04,7780.64,Late,Wallet,2021-05-16
CUST07989,2021-01-15,11110.44,Paid,Card,2021-01-19
CUST08419,2021-12-09,9466.14,Paid,Wallet,2021-12-14
CUST00251,2021-10-16,11452.49,Paid,Wallet,2021-10-16
CUST04826,2021-10-31,17693.28,Missed,Card,
CUST03925,2021-04-15,10713.93,Paid,Card,2021-04-20
CUST03190,2021-02-28,16272.64,Late,Wallet,2021-03-19
CUST08561,2021-11-17,1189.92,Paid,Card,2021-11-17
CUST01279,2021-06-17,11062.27,Paid,Net Banking,2021-06-19
CUST07918,2021-02-09,19392.63,Paid,UPI,2021-02-11
CUST09104,2021-04-11,1733.09,Paid,Net Banking,2021-04-13
CUST00798,2021-11-23,4487.5,Missed,Wallet,
CUST06998,2021-08-26,17335.79,Paid,Card,2021-08-31
CUST03166,2021-08-18,5254.13,Paid,Net Banking,2021-08-20
CUST01039,2021-03-29,17835.18,Paid,Card,2021-04-03
CUST06040,2021-03-24,10175.3,Paid,Card,2021-03-25
CUST03285,2021-09-26,4431.38,Missed,Wallet,
CUST09887,2021-07-25,11127.52,Late,UPI,2021-08-03
CUST09262,2021-09-16,6228.46,Paid,UPI,2021-09-18
CUST08949,2021-03-06,16621.91,Paid,UPI,2021-03-07
CUST07001,2021-12-21,3022.44,Missed,Card,
CUST02177,2021-01-15,15168.49,Late,Net Banking,2021-01-25
CUST02408,2021-07-04,15825.7,Missed,UPI,
CUST07450,2021-08-24,5850.47,Paid,UPI,2021-08-27
CUST07883,2021-02-28,17640.44,Paid,Wallet,2021-03-02
CUST06897,2021-01-04,1810.9,Paid,Wallet,2021-01-06
CUST03700,2021-09-22,17662.84,Paid,Card,2021-09-25
CUST05362,2021-03-18,6429.07,Paid,Wallet,2021-03-20
CUST08667,2021-04-14,10040.54,Paid,Wallet,2021-04-19
CUST00594,2021-11-30,1985.89,Paid,Net Banking,2021-12-03
CUST07808,2021-03-06,1383.07,Missed,UPI,
CUST07542,2021-06-11,13679.0,Paid,Net Banking,2021-06-13
CUST08816,2021-10-20,15721.63,Missed,UPI,
CUST05647,2021-07-15,3248.83,Paid,Card,2021-07-20
CUST07130,2021-05-12,3482.39,Paid,UPI,2021-05-12
CUST04546,2021-06-09,7697.11,Paid,Net Banking,2021-06-14
CUST07698,2021-11-02,13129.95,Missed,Card,
CUST09908,2021-12-11,13420.17,Missed,Wallet,
CUST00730,2021-10-06,3250.33,Paid,Card,2021-10-10
CUST09524,2021-01-25,11401.2,Paid,Wallet,2021-01-27
CUST02015,2021-03-19,15837.18,Late,UPI,2021-03-25
CUST00812,2021-06-22,5934.76,Late,Card,2021-07-08
CUST05711,2021-12-16,19018.72,Late,Wallet,2021-12-26
CUST08601,2021-01-11,1882.11,Paid,UPI,2021-01-15
CUST09395,2021-04-17,12128.49,Late,Wallet,2021-04-24
CUST01634,2021-07-21,794.21,Late,UPI,2021-08-03
CUST00051,2021-04-14,765.65,Paid,Wallet,2021-04-17
CUST02940,2021-07-05,18237.74,Paid,Wallet,2021-07-10
CUST05190,2021-03-09,7014.77,Paid,UPI,2021-03-11
CUST09874,2021-04-06,9959.62,Paid,Net Banking,2021-04-06
CUST08561,2021-05-10,6317.3,Late,Card,2021-05-30
CUST04853,2021-03-28,13197.54,Paid,UPI,2021-04-02
CUST05781,2021-03-29,19186.22,Paid,Wallet,2021-03-30
CUST06405,2021-12-13,14821.22,Paid,Card,2021-12-16
CUST05147,2021-06-01,16212.45,Paid,Card,2021-06-02
CUST03420,2021-01-11,14241.28,Paid,UPI,2021-01-13
CUST09179,2021-11-29,2963.85,Paid,Net Banking,2021-12-01
CUST00541,2021-10-25,12648.19,Paid,Wallet,2021-10-28
CUST08190,2021-09-08,6072.48,Paid,Wallet,2021-09-13
CUST05724,2021-12-15,13632.16,Missed,Wallet,
CUST03378,2021-01-11,5487.38,Late,Net Banking,2021-01-19
CUST03722,2021-07-20,8160.47,Paid,Wallet,2021-07-20
CUST04555,2021-09-15,2067.94,Late,Card,2021-09-23
CUST04331,2021-08-25,6616.17,Paid,Wallet,2021-08-26
CUST01495,2021-08-20,19812.07,Late,Card,2021-09-05
CUST08113,2021-01-03,726.14,Paid,Wallet,2021-01-05
CUST08937,2021-11-20,2334.68,Paid,Wallet,2021-11-25
CUST00781,2021-12-31,767.61,Late,Wallet,2022-01-13
CUST05098,2021-11-11,10648.31,Missed,Net Banking,
CUST07734,2021-08-17,5318.14,Paid,Card,2021-08-17
CUST04002,2021-08-13,17057.76,Paid,UPI,2021-08-15
CUST07894,2021-12-14,17339.27,Paid,UPI,2021-12-17
CUST02658,2021-07-25,8516.19,Paid,Wallet,2021-07-30
CUST01162,2021-12-30,16429.18,Late,Card,2022-01-08
CUST04070,2021-11-06,8059.36,Late,Card,2021-11-18
CUST04442,2021-03-26,4539.72,Paid,Card,2021-03-30
CUST09946,2021-09-17,19870.32,Paid,Net Banking,2021-09-20
CUST00044,2021-12-16,877.98,Late,Net Banking,2021-12-31
CUST00400,2021-01-13,1043.46,Paid,Wallet,2021-01-18
CUST04270,2021-06-04,5804.42,Late,Net Banking,2021-06-11
CUST05760,2021-01-06,12421.82,Late,Net Banking,2021-01-22
CUST09701,2021-07-08,11641.6,Paid,Net Banking,2021-07-13
CUST03353,2021-12-12,13359.46,Paid,Wallet,2021-12-17
CUST01192,2021-10-08,15572.94,Paid,Net Banking,2021-10-09
CUST06818,2021-10-29,10678.6,Paid,Net Banking,2021-11-02
CUST07289,2021-09-21,15149.09,Paid,Wallet,2021-09-25
CUST01654,2021-05-24,3012.8,Late,Card,2021-06-02
CUST01837,2021-08-08,9397.23,Missed,Wallet,
CUST05099,2021-05-31,15884.27,Paid,Card,2021-06-02
CUST06432,2021-02-21,17975.24,Paid,Card,2021-02-23
CUST03676,2021-01-03,9385.36,Paid,Net Banking,2021-01-06
CUST07992,2021-03-02,6335.91,Late,Net Banking,2021-03-16
CUST07153,2021-06-02,13659.1,Paid,Card,2021-06-02
CUST01779,2021-10-24,3152.38,Paid,Net Banking,2021-10-29
CUST05405,2021-03-13,8540.37,Paid,Card,2021-03-14
CUST05301,2021-11-29,6940.52,Paid,Card,2021-12-02
CUST00999,2021-11-14,11112.99,Paid,Card,2021-11-15
CUST05304,2021-06-28,9032.16,Paid,Wallet,2021-07-02
CUST04549,2021-12-09,7407.73,Paid,Net Banking,2021-12-10
CUST08752,2021-12-23,9288.16,Paid,Card,2021-12-24
CUST01865,2021-07-12,1970.97,Paid,UPI,2021-07-12
CUST08686,2021-09-29,10845.24,Paid,Wallet,2021-10-04
CUST06148,2021-08-09,16867.61,Paid,Wallet,2021-08-10
CUST00412,2021-03-17,7244.97,Late,Card,2021-03-23
CUST01239,2021-12-15,5217.58,Paid,UPI,2021-12-17
CUST05508,2021-08-25,10361.13,Late,Wallet,2021-09-12
CUST00503,2021-12-15,12614.05,Paid,Net Banking,2021-12-19
CUST09051,2021-01-17,15641.44,Paid,UPI,2021-01-17
CUST03873,2021-12-22,11299.48,Paid,Wallet,2021-12-24
CUST09052,2021-10-11,5890.35,Missed,Net Banking,
CUST07403,2021-03-23,17068.72,Missed,Net Banking,
