CustomerID,TicketDate,IssueType,ResolutionTime,SatisfactionScore
CUST09041,2021-11-23,Account Blocked,8,3
CUST09480,2021-07-13,Account Blocked,5,4
CUST09409,2021-05-22,Account Blocked,5,2
CUST01532,2021-10-07,Payment Issue,11,5
CUST05793,2021-08-30,Login Issue,6,3
CUST06716,2021-01-11,Payment Issue,1,3
CUST07085,2021-01-23,Payment Issue,11,3
CUST02926,2021-05-31,Service Down,6,3
CUST00414,2021-03-12,Payment Issue,4,3
CUST06658,2021-08-18,Account Blocked,1,4
CUST03614,2021-07-30,Other,8,1
CUST01683,2021-08-17,Login Issue,6,1
CUST01261,2021-03-01,Service Down,4,3
CUST06694,2021-11-02,Login Issue,7,3
CUST07017,2021-06-19,Service Down,3,4
CUST08423,2021-04-19,Other,3,2
CUST02188,2021-10-19,Service Down,7,5
CUST03620,2021-01-03,Other,4,2
CUST00748,2021-10-07,Other,2,2
CUST00033,2021-12-11,Login Issue,14,4
CUST06242,2021-02-23,Other,8,3
CUST05757,2021-03-08,Payment Issue,12,2
CUST05499,2021-12-05,Account Blocked,10,4
CUST09895,2021-05-18,Login Issue,2,3
CUST03406,2021-02-27,Account Blocked,4,4
CUST05670,2021-10-29,Payment Issue,9,4
CUST03351,2021-12-14,Other,1,1
CUST08697,2021-11-18,Payment Issue,13,1
CUST04018,2021-03-10,Account Blocked,14,2
CUST09223,2021-05-31,Service Down,7,4
CUST01378,2021-03-17,Service Down,14,5
CUST09998,2021-10-12,Account Blocked,4,4
CUST06864,2021-10-15,Payment Issue,6,3
CUST03000,2021-06-06,Service Down,12,3
CUST07122,2021-07-04,Login Issue,8,1
CUST05881,2021-10-19,Service Down,2,5
CUST07094,2021-03-15,Account Blocked,8,1
CUST09081,2021-09-08,Account Blocked,3,4
CUST06846,2021-05-21,Account Blocked,5,1
CUST03363,2021-08-31,Service Down,5,5
CUST06998,2021-09-18,Account Blocked,13,3
CUST02494,2021-01-15,Other,9,2
CUST03655,2021-12-20,Payment Issue,4,2
CUST09926,2021-03-06,Payment Issue,9,3
CUST06506,2021-08-23,Service Down,1,4
CUST08935,2021-07-03,Payment Issue,14,2
CUST03522,2021-06-01,Payment Issue,11,3
CUST01746,2021-08-29,Payment Issue,9,3
CUST06590,2021-07-01,Service Down,3,5
CUST05282,2021-01-28,Login Issue,11,4
CUST00252,2021-09-17,Service Down,2,1
CUST01542,2021-03-28,Other,3,5
CUST05649,2021-06-18,Other,8,2
CUST04446,2021-02-11,Login Issue,5,3
CUST05136,2021-02-15,Account Blocked,3,2
CUST09474,2021-07-23,Payment Issue,5,5
CUST08635,2021-07-06,Account Blocked,8,2
CUST02422,2021-06-21,Login Issue,11,5
CUST08449,2021-11-28,Account Blocked,7,3
CUST08294,2021-03-31,Service Down,13,1
CUST03140,2021-12-17,Login Issue,3,4
CUST05573,2021-01-06,Payment Issue,12,4
CUST08761,2021-10-19,Account Blocked,5,5
CUST07180,2021-01-05,Service Down,11,1
CUST07847,2021-11-20,Service Down,4,1
CUST06711,2021-11-18,Other,4,4
CUST05831,2021-09-15,Account Blocked,3,3
CUST05014,2021-01-11,Login Issue,10,5
CUST01294,2021-06-19,Login Issue,5,2
CUST09258,2021-06-12,Payment Issue,12,2
CUST07822,2021-04-16,Other,4,1
CUST01496,2021-02-14,Account Blocked,7,2
CUST02143,2021-08-02,Login Issue,3,3
CUST05525,2021-09-10,Login Issue,13,3
CUST04707,2021-07-19,Login Issue,9,3
CUST02450,2021-02-12,Service Down,11,2
CUST00293,2021-01-27,Service Down,13,3
CUST04770,2021-08-04,Other,11,3
CUST03888,2021-03-16,Other,2,2
CUST08902,2021-06-20,Service Down,1,2
CUST09450,2021-07-07,Payment Issue,5,4
CUST05442,2021-11-01,Payment Issue,4,4
CUST02842,2021-03-24,Account Blocked,1,2
CUST04569,2021-12-08,Payment Issue,7,5
CUST09285,2021-05-03,Payment Issue,6,3
CUST03314,2021-04-19,Service Down,12,4
CUST04701,2021-03-29,Account Blocked,4,1
CUST06277,2021-11-24,Payment Issue,10,1
CUST03706,2021-07-13,Account Blocked,11,3
CUST06789,2021-02-27,Login Issue,14,4
CUST02875,2021-05-12,Service Down,9,3
CUST00719,2021-09-13,Service Down,14,5
CUST03194,2021-02-16,Service Down,6,2
CUST05955,2021-12-13,Other,12,4
CUST09252,2021-05-03,Account Blocked,13,3
CUST05312,2021-08-29,Payment Issue,3,1
CUST05665,2021-06-11,Account Blocked,3,3
CUST05957,2021-03-02,Payment Issue,2,1
CUST09338,2021-03-06,Other,4,4
CUST05772,2021-02-10,Other,2,2
CUST07209,2021-07-26,Service Down,7,4
CUST02027,2021-09-13,Other,13,4
CUST04174,2021-12-24,Account Blocked,4,3
CUST08693,2021-03-19,Other,13,3
CUST01133,2021-02-21,Payment Issue,6,5
CUST01153,2021-01-18,Account Blocked,11,1
CUST08629,2021-03-26,Payment Issue,10,2
CUST07908,2021-11-26,Login Issue,14,4
CUST01511,2021-01-12,Service Down,5,3
CUST06004,2021-08-05,Login Issue,1,2
CUST06618,2021-04-02,Payment Issue,11,3
CUST07608,2021-03-19,Service Down,1,2
CUST01509,2021-12-07,Account Blocked,5,5
CUST05822,2021-08-17,Account Blocked,11,5
CUST07572,2021-02-14,Service Down,9,4
CUST06100,2021-08-27,Login Issue,12,1
CUST01134,2021-07-15,Other,8,5
CUST07823,2021-04-25,Other,4,3
CUST06318,2021-02-13,Account Blocked,2,2
CUST02786,2021-04-03,Login Issue,10,4
CUST02811,2021-08-30,Service Down,5,2
CUST09018,2021-12-18,Service Down,11,4
CUST04882,2021-10-26,Account Blocked,6,4
CUST09172,2021-12-25,Account Blocked,12,1
CUST01538,2021-04-13,Account Blocked,4,3
CUST04844,2021-12-04,Other,12,5
CUST09048,2021-03-03,Service Down,3,5
CUST07316,2021-06-03,Account Blocked,1,3
CUST06864,2021-02-18,Login Issue,9,4
CUST03561,2021-04-13,Other,14,1
CUST03422,2021-09-20,Other,1,2
CUST03568,2021-10-31,Login Issue,14,5
CUST03444,2021-06-13,Service Down,1,5
CUST01832,2021-08-25,Login Issue,6,2
CUST00105,2021-10-03,Payment Issue,3,3
CUST05308,2021-06-16,Other,6,3
CUST01747,2021-10-23,Other,7,5
CUST07759,2021-09-18,Login Issue,7,4
CUST09483,2021-12-02,Other,11,5
CUST04858,2021-12-08,Payment Issue,3,2
CUST06637,2021-05-15,Login Issue,3,5
CUST09890,2021-12-08,Payment Issue,14,4
CUST00730,2021-09-19,Other,5,3
CUST09936,2021-07-01,Service Down,5,3
CUST03052,2021-11-26,Account Blocked,4,4
CUST09978,2021-10-22,Account Blocked,7,2
CUST07805,2021-01-23,Login Issue,7,3
CUST05765,2021-06-23,Login Issue,9,5
CUST06890,2021-11-29,Payment Issue,9,3
CUST03817,2021-06-18,Account Blocked,10,1
CUST01967,2021-06-16,Service Down,13,4
CUST02892,2021-06-27,Payment Issue,10,5
CUST06539,2021-04-10,Payment Issue,11,1
CUST09186,2021-04-08,Service Down,9,5
CUST01573,2021-10-20,Login Issue,13,2
CUST06415,2021-03-07,Login Issue,12,5
CUST03500,2021-11-10,Payment Issue,5,4
CUST06359,2021-09-18,Login Issue,7,1
CUST09085,2021-04-08,Account Blocked,4,2
CUST06935,2021-08-15,Service Down,2,5
CUST02535,2021-07-17,Payment Issue,8,5
CUST04794,2021-06-14,Account Blocked,6,2
CUST00837,2021-06-03,Other,9,4
CUST00955,2021-05-23,Login Issue,7,1
CUST09769,2021-12-29,Other,3,4
CUST07858,2021-04-29,Other,2,3
CUST05185,2021-03-10,Account Blocked,11,5
CUST07482,2021-12-26,Login Issue,6,5
CUST03577,2021-12-27,Account Blocked,4,5
CUST07849,2021-01-09,Account Blocked,10,5
CUST05414,2021-03-28,Service Down,12,2
CUST03152,2021-05-06,Login Issue,14,3
CUST03742,2021-12-14,Account Blocked,11,4
CUST02340,2021-03-17,Other,1,1
CUST05372,2021-11-10,Payment Issue,14,4
CUST08694,2021-06-07,Service Down,12,3
CUST05316,2021-01-16,Payment Issue,14,4
CUST03934,2021-12-27,Other,13,5
CUST05960,2021-11-13,Payment Issue,2,2
CUST00188,2021-08-29,Other,11,1
CUST03885,2021-04-30,Payment Issue,8,3
CUST03778,2021-06-10,Account Blocked,7,4
CUST01567,2021-01-29,Other,5,1
CUST01060,2021-09-11,Service Down,8,2
CUST02494,2021-12-10,Other,5,3
CUST06758,2021-04-02,Payment Issue,13,2
CUST08039,2021-03-30,Account Blocked,9,5
CUST07576,2021-03-14,Account Blocked,13,4
CUST00640,2021-01-05,Service Down,7,2
CUST02047,2021-05-12,Payment Issue,12,2
CUST05126,2021-12-24,Login Issue,10,5
CUST04227,2021-10-15,Payment Issue,7,2
CUST09537,2021-09-15,Service Down,9,5
CUST03433,2021-08-15,Login Issue,5,4
CUST08181,2021-09-17,Service Down,14,5
CUST01425,2021-05-01,Service Down,4,5
CUST02120,2021-03-31,Account Blocked,3,3
CUST07186,2021-01-24,Service Down,14,2
CUST02726,2021-06-13,Service Down,7,5
CUST02561,2021-12-31,Account Blocked,6,5
CUST06234,2021-08-19,Account Blocked,10,1
CUST04620,2021-05-21,Other,14,4
CUST00285,2021-06-03,Other,11,1
CUST09047,2021-04-12,Other,10,5
CUST07656,2021-05-24,Service Down,2,2
CUST07711,2021-09-14,Account Blocked,13,4
CUST06795,2021-08-12,Account Blocked,11,2
CUST03786,2021-04-10,Login Issue,7,5
CUST04771,2021-10-15,Other,1,2
CUST09088,2021-09-12,Payment Issue,6,4
CUST00574,2021-09-25,Account Blocked,14,2
CUST01689,2021-05-10,Login Issue,1,1
CUST08474,2021-11-14,Payment Issue,11,2
CUST00927,2021-08-15,Other,2,1
CUST06972,2021-08-18,Account Blocked,1,5
CUST02681,2021-02-06,Service Down,14,4
CUST05909,2021-05-06,Service Down,10,3
CUST08024,2021-01-17,Payment Issue,1,3
CUST05411,2021-07-26,Other,9,2
CUST06296,2021-05-12,Account Blocked,12,4
CUST09675,2021-05-15,Login Issue,6,5
CUST01161,2021-09-04,Payment Issue,2,4
CUST02287,2021-01-12,Login Issue,9,5
CUST04894,2021-04-27,Service Down,1,1
CUST00975,2021-09-03,Other,13,2
CUST03334,2021-07-03,Other,3,2
CUST00888,2021-11-27,Other,5,4
CUST02921,2021-07-17,Payment Issue,2,5
CUST06622,2021-03-23,Payment Issue,5,1
CUST03722,2021-12-23,Service Down,13,3
CUST09563,2021-12-12,Other,3,3
CUST08424,2021-12-31,Payment Issue,5,4
CUST00379,2021-07-29,Payment Issue,3,4
CUST06884,2021-02-25,Other,6,4
CUST05895,2021-03-21,Service Down,13,5
CUST07697,2021-05-12,Login Issue,8,2
CUST03877,2021-08-19,Payment Issue,7,1
CUST01786,2021-04-04,Other,5,5
CUST01913,2021-12-19,Other,5,1
CUST02948,2021-10-21,Service Down,3,5
CUST04653,2021-09-05,Login Issue,13,3
CUST05856,2021-03-20,Other,12,1
CUST06773,2021-07-25,Payment Issue,10,4
CUST06823,2021-11-19,Account Blocked,12,2
CUST02180,2021-05-03,Payment Issue,12,5
CUST05002,2021-01-20,Login Issue,8,5
CUST09908,2021-09-20,Payment Issue,1,5
CUST00076,2021-08-16,Account Blocked,4,5
CUST07379,2021-11-03,Other,3,5
CUST01016,2021-05-28,Other,11,3
CUST00312,2021-07-15,Account Blocked,12,5
CUST09032,2021-03-15,Other,12,3
CUST03986,2021-11-29,Payment Issue,1,2
CUST08324,2021-01-24,Service Down,2,4
CUST06599,2021-09-08,Other,14,5
CUST02267,2021-04-22,Service Down,6,5
CUST04953,2021-12-27,Service Down,4,1
CUST05397,2021-04-20,Service Down,13,1
CUST06045,2021-06-12,Service Down,10,1
CUST02892,2021-11-29,Service Down,1,5
CUST06180,2021-05-09,Login Issue,14,4
CUST07872,2021-06-11,Payment Issue,11,1
CUST01272,2021-08-30,Account Blocked,10,4
CUST00621,2021-02-12,Login Issue,2,5
CUST00029,2021-03-26,Login Issue,9,4
CUST08855,2021-08-25,Account Blocked,5,1
CUST09331,2021-03-09,Service Down,11,5
CUST06198,2021-06-16,Login Issue,13,2
CUST00847,2021-12-30,Other,14,2
CUST08345,2021-07-15,Login Issue,10,3
CUST02404,2021-10-31,Service Down,7,4
CUST03635,2021-10-04,Payment Issue,9,3
CUST05287,2021-02-13,Login Issue,10,2
CUST04083,2021-10-11,Account Blocked,5,4
CUST01936,2021-11-19,Payment Issue,13,3
CUST09159,2021-06-13,Service Down,6,4
CUST07528,2021-05-04,Account Blocked,6,5
CUST01827,2021-11-13,Other,6,3
CUST04544,2021-05-21,Service Down,2,5
CUST01002,2021-01-06,Service Down,3,2
CUST04670,2021-09-03,Service Down,3,5
CUST00296,2021-11-14,Account Blocked,6,1
CUST04438,2021-04-19,Login Issue,14,3
CUST09448,2021-05-19,Service Down,5,5
CUST02999,2021-05-27,Service Down,9,2
CUST09079,2021-12-22,Service Down,2,1
CUST08206,2021-12-21,Account Blocked,6,5
CUST07518,2021-10-10,Payment Issue,1,5
CUST03048,2021-10-03,Other,7,2
CUST01779,2021-10-01,Payment Issue,4,4
CUST03208,2021-09-10,Service Down,13,3
CUST08096,2021-03-30,Payment Issue,7,5
CUST09051,2021-06-30,Account Blocked,6,1
CUST06773,2021-12-01,Login Issue,5,2
CUST02844,2021-12-25,Login Issue,4,1
CUST05278,2021-11-22,Other,10,2
CUST00924,2021-07-21,Login Issue,10,5
CUST05094,2021-09-18,Account Blocked,2,2
CUST04982,2021-06-16,Service Down,1,2
CUST06333,2021-11-18,Account Blocked,4,1
CUST00100,2021-06-26,Service Down,10,2
CUST09471,2021-08-11,Login Issue,9,4
CUST03527,2021-07-04,Service Down,8,4
CUST06132,2021-09-19,Login Issue,4,4
CUST01123,2021-06-19,Service Down,4,2
CUST07819,2021-04-07,Account Blocked,10,4
CUST00276,2021-04-21,Service Down,4,2
CUST01941,2021-01-27,Login Issue,11,4
CUST00126,2021-06-29,Payment Issue,14,4
CUST03512,2021-05-09,Payment Issue,14,5
CUST05919,2021-07-09,Payment Issue,12,1
CUST00330,2021-08-27,Service Down,1,3
CUST02616,2021-06-23,Payment Issue,4,5
CUST03922,2021-05-05,Other,6,3
CUST02910,2021-04-16,Login Issue,12,2
CUST04793,2021-06-15,Service Down,7,2
CUST01387,2021-07-16,Other,9,3
CUST09753,2021-11-25,Account Blocked,1,2
CUST09090,2021-10-31,Payment Issue,14,3
CUST07810,2021-01-18,Other,12,5
CUST09191,2021-12-24,Payment Issue,1,4
CUST02676,2021-08-16,Login Issue,12,1
CUST08943,2021-01-24,Account Blocked,12,3
CUST02345,2021-08-24,Account Blocked,13,5
CUST04336,2021-10-22,Other,3,3
CUST07680,2021-03-20,Account Blocked,4,5
CUST03275,2021-07-15,Login Issue,7,3
CUST09581,2021-12-18,Service Down,10,3
CUST04177,2021-05-11,Payment Issue,11,3
CUST03534,2021-03-13,Login Issue,4,3
CUST01988,2021-09-27,Other,6,1
CUST09905,2021-11-26,Account Blocked,11,4
CUST05090,2021-05-07,Account Blocked,7,3
CUST05334,2021-04-26,Account Blocked,14,5
CUST06780,2021-07-17,Login Issue,2,3
CUST01417,2021-12-26,Payment Issue,1,4
CUST07160,2021-04-14,Other,9,3
CUST06434,2021-09-04,Account Blocked,11,5
CUST01767,2021-04-23,Other,2,1
CUST06467,2021-12-13,Payment Issue,10,2
CUST09809,2021-03-08,Account Blocked,1,4
CUST02750,2021-11-15,Account Blocked,7,4
CUST08242,2021-02-11,Service Down,8,5
CUST06044,2021-01-07,Service Down,9,1
CUST06600,2021-06-09,Account Blocked,10,1
CUST03879,2021-05-08,Login Issue,14,3
CUST09403,2021-07-20,Payment Issue,8,4
CUST03489,2021-01-12,Other,11,2
CUST03903,2021-04-10,Payment Issue,12,1
CUST08387,2021-09-01,Other,12,2
CUST05617,2021-06-01,Service Down,11,4
CUST03742,2021-03-10,Service Down,4,2
CUST03751,2021-09-20,Login Issue,12,4
CUST03025,2021-03-11,Login Issue,4,1
CUST03864,2021-09-13,Payment Issue,3,4
CUST02787,2021-01-27,Payment Issue,2,5
CUST09717,2021-12-18,Other,11,4
CUST01587,2021-03-03,Other,11,2
CUST08735,2021-09-18,Login Issue,8,3
CUST00870,2021-06-21,Other,4,5
CUST01118,2021-06-18,Other,4,4
CUST03548,2021-08-22,Account Blocked,4,5
CUST06399,2021-01-07,Payment Issue,9,4
CUST03695,2021-06-05,Service Down,7,5
CUST02596,2021-09-08,Login Issue,11,4
CUST06414,2021-05-25,Payment Issue,9,3
CUST01341,2021-12-31,Other,3,1
CUST06344,2021-01-24,Login Issue,7,4
CUST01326,2021-08-22,Payment Issue,14,2
CUST08481,2021-08-26,Payment Issue,14,1
CUST01499,2021-03-03,Login Issue,10,2
CUST07961,2021-08-28,Login Issue,3,2
CUST07870,2021-04-21,Account Blocked,11,4
CUST08972,2021-01-22,Account Blocked,14,1
CUST00438,2021-09-20,Payment Issue,14,5
CUST05567,2021-09-01,Account Blocked,13,2
CUST00044,2021-07-11,Payment Issue,11,2
CUST00467,2021-06-05,Login Issue,10,2
CUST05052,2021-01-03,Payment Issue,12,5
CUST00215,2021-02-08,Login Issue,10,1
CUST00579,2021-06-04,Login Issue,5,5
CUST02238,2021-04-09,Login Issue,3,1
CUST01211,2021-03-05,Login Issue,1,5
CUST08876,2021-01-20,Payment Issue,4,5
CUST03559,2021-08-01,Service Down,9,4
CUST02449,2021-12-23,Account Blocked,4,1
CUST08525,2021-05-15,Other,3,2
CUST02599,2021-11-14,Account Blocked,12,1
CUST00165,2021-07-08,Login Issue,2,2
CUST08893,2021-06-26,Payment Issue,1,3
CUST02266,2021-04-18,Other,12,5
CUST06662,2021-01-10,Other,4,4
CUST06021,2021-06-23,Service Down,6,4
CUST01496,2021-08-10,Account Blocked,14,4
CUST01467,2021-04-24,Login Issue,14,1
CUST04113,2021-10-16,Other,8,2
CUST09595,2021-08-12,Account Blocked,4,1
CUST08223,2021-07-25,Payment Issue,8,5
CUST04229,2021-07-17,Other,10,1
CUST06479,2021-09-12,Login Issue,14,4
CUST05261,2021-01-30,Payment Issue,9,1
CUST05758,2021-12-07,Account Blocked,3,3
CUST04754,2021-09-13,Other,9,3
CUST08483,2021-01-25,Account Blocked,13,2
CUST04982,2021-06-15,Login Issue,11,3
CUST02324,2021-06-20,Account Blocked,5,5
CUST00989,2021-10-03,Other,8,5
CUST08482,2021-05-21,Account Blocked,3,4
CUST06419,2021-05-21,Service Down,5,5
CUST08955,2021-06-10,Payment Issue,6,3
CUST00880,2021-09-29,Payment Issue,5,4
CUST09648,2021-03-22,Service Down,12,1
CUST00976,2021-02-25,Service Down,8,3
CUST07280,2021-01-11,Account Blocked,5,2
CUST05716,2021-08-06,Login Issue,2,4
CUST04922,2021-05-23,Other,9,1
CUST00916,2021-10-18,Account Blocked,1,3
CUST08845,2021-04-22,Login Issue,5,1
CUST04411,2021-06-07,Service Down,6,4
CUST04003,2021-05-27,Payment Issue,7,1
CUST04723,2021-09-30,Login Issue,2,2
CUST01475,2021-11-13,Account Blocked,7,5
CUST04955,2021-10-26,Other,5,5
CUST02569,2021-06-14,Account Blocked,6,3
CUST09028,2021-04-17,Service Down,10,4
CUST03919,2021-09-21,Login Issue,6,1
CUST09546,2021-05-25,Payment Issue,14,2
CUST06098,2021-06-28,Account Blocked,13,5
CUST03855,2021-04-28,Payment Issue,5,1
CUST00796,2021-09-01,Other,11,3
CUST08531,2021-04-30,Account Blocked,7,2
CUST07770,2021-12-23,Service Down,7,1
CUST08599,2021-10-16,Payment Issue,5,1
CUST03549,2021-08-14,Login Issue,1,2
CUST06574,2021-11-06,Login Issue,9,2
CUST06002,2021-02-07,Service Down,14,2
CUST06730,2021-03-19,Service Down,6,5
CUST07374,2021-07-06,Login Issue,9,1
CUST05335,2021-06-23,Account Blocked,4,3
CUST01166,2021-11-14,Payment Issue,7,3
CUST04116,2021-09-04,Payment Issue,12,2
CUST02679,2021-07-08,Login Issue,14,3
CUST02791,2021-04-04,Other,7,4
CUST02384,2021-02-20,Payment Issue,14,2
CUST09683,2021-10-25,Service Down,12,3
CUST03871,2021-08-29,Service Down,1,1
CUST04048,2021-12-11,Login Issue,4,5
CUST04700,2021-11-01,Login Issue,7,3
CUST00435,2021-01-02,Other,5,4
CUST03454,2021-01-11,Payment Issue,10,1
CUST08519,2021-10-29,Payment Issue,7,1
CUST03256,2021-02-25,Other,5,1
CUST03260,2021-08-26,Service Down,11,4
CUST06072,2021-09-27,Service Down,13,2
CUST00856,2021-07-26,Other,4,3
CUST08399,2021-02-11,Payment Issue,1,5
CUST05737,2021-05-15,Service Down,6,4
CUST09972,2021-10-03,Service Down,11,1
CUST01557,2021-01-02,Other,2,5
CUST05732,2021-08-28,Login Issue,5,3
CUST07257,2021-09-24,Service Down,3,3
CUST09002,2021-05-22,Service Down,9,3
CUST08520,2021-01-02,Payment Issue,6,5
CUST05437,2021-12-26,Login Issue,3,1
CUST06847,2021-12-12,Login Issue,2,3
CUST08494,2021-12-28,Other,6,3
CUST09871,2021-08-16,Payment Issue,8,3
CUST05323,2021-05-15,Account Blocked,2,5
CUST08224,2021-07-29,Other,7,5
CUST03547,2021-08-12,Account Blocked,3,5
CUST05778,2021-03-24,Login Issue,10,5
CUST06149,2021-11-08,Account Blocked,4,1
CUST03589,2021-03-06,Login Issue,7,2
CUST01781,2021-07-16,Account Blocked,9,1
CUST01511,2021-01-14,Service Down,5,1
CUST09022,2021-04-09,Other,2,5
CUST07401,2021-07-19,Other,7,3
CUST07483,2021-04-03,Account Blocked,14,2
CUST05290,2021-05-08,Service Down,6,3
CUST07399,2021-07-29,Login Issue,9,2
CUST01426,2021-03-09,Payment Issue,10,4
CUST02997,2021-07-04,Account Blocked,13,2
CUST03158,2021-03-08,Other,10,1
CUST02776,2021-10-17,Service Down,4,5
CUST07194,2021-05-14,Service Down,12,1
CUST08899,2021-04-06,Account Blocked,11,5
CUST07820,2021-03-05,Other,7,3
CUST03938,2021-06-11,Service Down,10,1
CUST05101,2021-04-03,Account Blocked,6,3
CUST09938,2021-01-29,Login Issue,6,2
CUST04616,2021-09-04,Login Issue,13,5
CUST01227,2021-07-29,Payment Issue,11,4
CUST01966,2021-07-30,Login Issue,6,5
CUST03431,2021-02-05,Login Issue,2,2
CUST04868,2021-02-09,Service Down,8,3
CUST09580,2021-12-07,Login Issue,2,4
CUST05438,2021-05-31,Login Issue,10,1
CUST06199,2021-01-06,Account Blocked,5,2
CUST03611,2021-01-15,Account Blocked,1,3
CUST04497,2021-02-19,Other,3,3
CUST03969,2021-03-15,Account Blocked,1,4
CUST06033,2021-08-02,Payment Issue,9,4
CUST01365,2021-03-10,Other,5,1
CUST03562,2021-03-28,Service Down,12,3
CUST05671,2021-09-22,Other,2,1
CUST05149,2021-07-30,Service Down,8,1
CUST07128,2021-04-22,Payment Issue,6,2
CUST02857,2021-04-27,Payment Issue,12,3
CUST06926,2021-04-08,Service Down,6,3
CUST04070,2021-10-05,Payment Issue,7,2
CUST08682,2021-11-11,Account Blocked,5,5
CUST06513,2021-12-31,Service Down,3,5
CUST04128,2021-02-23,Service Down,13,3
CUST03394,2021-09-08,Service Down,14,5
CUST03960,2021-07-14,Other,1,4
CUST01130,2021-08-05,Other,2,2
CUST05846,2021-02-16,Payment Issue,2,1
CUST01758,2021-10-15,Service Down,12,4
CUST04092,2021-01-14,Account Blocked,13,4
CUST03893,2021-05-12,Payment Issue,6,4
CUST02406,2021-06-01,Other,1,2
CUST02797,2021-10-21,Service Down,1,4
CUST03982,2021-11-27,Login Issue,1,3
CUST08941,2021-04-29,Other,13,3
CUST05432,2021-08-01,Account Blocked,9,1
CUST02654,2021-06-23,Login Issue,5,4
CUST01933,2021-06-29,Service Down,2,4
CUST02703,2021-10-04,Payment Issue,10,4
CUST02173,2021-08-25,Payment Issue,11,5
CUST07311,2021-10-22,Service Down,1,1
CUST01128,2021-10-16,Login Issue,6,4
CUST05785,2021-11-05,Payment Issue,9,1
CUST06111,2021-08-28,Login Issue,5,5
CUST08398,2021-08-21,Other,14,2
CUST06770,2021-11-10,Other,9,1
CUST06457,2021-04-13,Login Issue,6,3
CUST05376,2021-05-03,Payment Issue,13,5
CUST02699,2021-06-28,Login Issue,3,3
CUST04211,2021-05-22,Payment Issue,8,4
CUST09265,2021-01-07,Service Down,12,2
CUST01148,2021-09-25,Other,11,5
CUST05970,2021-02-09,Login Issue,5,3
CUST07068,2021-07-21,Payment Issue,3,1
CUST06258,2021-03-22,Payment Issue,12,5
CUST08588,2021-04-14,Service Down,13,2
CUST09978,2021-09-27,Other,10,4
CUST07754,2021-04-10,Service Down,3,2
CUST00278,2021-05-03,Login Issue,5,1
CUST07967,2021-04-19,Login Issue,2,2
